"user_id","game_name","language","has_older_device_model","age","payment_month","user_status","total_payment","total_payment_previous"
mY631USB1Y3/I1dHNhoEyA==,game 3,uk,false,22,2022-07-01,inactive,0,0
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,ru,false,16,2022-07-01,inactive,0,0
n8oSWohH4Vi8muIgqbRC+Q==,game 3,uk,false,14,2022-07-01,inactive,0,0
NBaV27MmzBu99zAeNFSjUA==,game 3,uk,false,26,2022-07-01,inactive,0,0
nfIwLLLuemHymdg1HYidrA==,game 3,uk,false,19,2022-07-01,inactive,0,0
ngOdQ8biXsraLxTHS862fw==,game 3,ru,false,25,2022-07-01,new,13.92,0
ni2+3lFt9yVqbt5Vtc8BMQ==,game 3,uk,false,18,2022-07-01,new,17.76,0
njexPkl3G77JLZwwcq2UVA==,game 3,uk,false,28,2022-07-01,inactive,0,0
nklUUkirU5GYU5ZtNOgx8w==,game 3,ru,true,20,2022-07-01,inactive,0,0
NMmQVq8bB84KydONJjvTfQ==,game 3,uk,true,18,2022-07-01,inactive,0,0
NntDesROB4ANrudTCXEScA==,game 3,ru,false,37,2022-07-01,new,39.12,0
nNZDz4XCOjUv0OfYF+AAGg==,game 3,uk,false,25,2022-07-01,inactive,0,0
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,false,22,2022-07-01,inactive,0,0
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,false,24,2022-07-01,active,83.70,65.25
nS8ODZHVyaod50PqOekmOw==,game 3,ru,false,44,2022-07-01,inactive,0,0
o55dseByUOl9s5IQCz1kuQ==,game 3,uk,false,22,2022-07-01,active,15.03,13.26
O6owe/pXDy1Bk5nfxuCZyw==,game 3,ru,false,20,2022-07-01,inactive,0,0
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,uk,false,22,2022-07-01,inactive,0,0
ojVPXYZw2oeGtcmG7LcLGA==,game 3,en,false,20,2022-07-01,active,56.04,98.37
oKLGTNuEKW70rLmudZaTGQ==,game 3,uk,false,18,2022-07-01,inactive,0,0
omF221BxDxXFh233yUEVeQ==,game 3,uk,false,27,2022-07-01,inactive,0,0
oQQmPjqm7DR+exPmp6xDhg==,game 3,uk,false,30,2022-07-01,new,12.42,0
orbgZNBGuhZZx63HTAbyIw==,game 3,uk,false,25,2022-07-01,active,69.15,117.48
ORSvkhCut21rsk0cVtJfJA==,game 3,uk,false,21,2022-07-01,inactive,0,0
+osJakLn8jv4bzFmPieelw==,game 3,uk,false,30,2022-07-01,inactive,0,0
OtAfKAtIU2D/ISKleQ64ug==,game 3,uk,false,38,2022-07-01,new,14.55,0
OU1FxSli7e6szUGr2+7M9A==,game 3,uk,false,25,2022-07-01,inactive,0,0
OwODWxXcsV4bBnhONiLkwg==,game 3,uk,false,25,2022-07-01,inactive,0,0
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,ru,false,18,2022-07-01,active,28.35,17.76
OYDRFRAiT1uYAqbWXOwRfw==,game 3,en,false,24,2022-07-01,inactive,0,0
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,uk,false,25,2022-07-01,new,22.02,0
pA81NE5UM892xwiOsE375g==,game 3,uk,false,19,2022-07-01,inactive,0,0
pLOCMIX+imLIzoDehgdOPA==,game 3,uk,false,22,2022-07-01,active,151.44,55.53
prNQwR2IPPsvGpFgOpcGaQ==,game 3,uk,false,14,2022-07-01,back,54.30,0
psERjQAamFwr88Zadc4wcQ==,game 3,ru,false,22,2022-07-01,new,13.08,0
PWvj9YoQTtX9FGLgG1CWJQ==,game 3,uk,false,16,2022-07-01,inactive,0,0
PydH3c1l9bUvwz7hsiaBOg==,game 3,uk,false,17,2022-07-01,inactive,0,0
pz7LUOs9i7xgncmHVxQvOw==,game 3,ru,false,24,2022-07-01,active,52.77,89.61
PzG6g7FMYUPp0RMvXhfesQ==,game 3,uk,false,34,2022-07-01,inactive,0,0
Q0GNgLhqfwwVwtvQhJt58A==,game 3,ru,false,24,2022-07-01,inactive,0,0
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,uk,false,17,2022-07-01,inactive,0,0
q8UcdT1sZCl07AqhDVz5ZA==,game 3,uk,false,15,2022-07-01,inactive,0,0
qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,false,20,2022-07-01,active,78.78,32.04
qmZRB16NnnCdNHWUcSyVDQ==,game 3,ru,false,37,2022-07-01,active,86.91,52.83
qn61TOwEB0RbKsB+v0D9tw==,game 3,ru,false,16,2022-07-01,inactive,0,0
QoHEss2e+b385deeX2p39Q==,game 3,ru,false,22,2022-07-01,active,99.48,41.04
qqYyR2vRI+7pgiuyTnVM+A==,game 3,ru,false,19,2022-07-01,active,27.03,36.84
q/Tz1C31XWaBUDrRn2ezDw==,game 3,uk,false,21,2022-07-01,active,46.89,72.48
q+yzIb2a/avnS9k89SDQVw==,game 3,uk,true,19,2022-07-01,inactive,0,0
QZBiEFECZAgVl5IkN9/cFw==,game 3,en,false,16,2022-07-01,active,166.38,41.88
R6aBG9TzvghZNNmGufy5NQ==,game 3,ru,false,33,2022-07-01,inactive,0,0
r9AjQVS2nstu5lpVmDlihA==,game 3,ru,false,22,2022-07-01,active,24.84,53.28
Re0WtVSaiuBn90MFtMRCww==,game 3,uk,false,14,2022-07-01,inactive,0,0
RiIlY436bXNX8MIW9vUaAQ==,game 3,uk,true,18,2022-07-01,inactive,0,0
rJEGPACDdmHAmCCp5+QRRw==,game 3,uk,true,20,2022-07-01,inactive,0,0
RoTHCVmIeMQXudXxn3ykNw==,game 3,uk,false,21,2022-07-01,inactive,0,0
RQBsCvxlogTNUidSygqgcQ==,game 3,uk,false,28,2022-07-01,active,29.34,17.07
RsmjZqhi61Kd7U5ihaXhDw==,game 3,uk,false,30,2022-07-01,churn,0,68.58
RUjQVs2C+H0ejG0h7x1f5A==,game 3,uk,false,22,2022-07-01,inactive,0,0
rw8yxS9+t5PvgINa7EhMvQ==,game 3,uk,true,18,2022-07-01,active,72.45,49.92
RwtKwrRSrVpyAMRaDyhr8g==,game 3,uk,false,44,2022-07-01,churn,0,63.78
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,uk,false,23,2022-07-01,inactive,0,0
s27V1tbCAysovKSY1XcdWQ==,game 3,uk,false,34,2022-07-01,back,13.56,0
S+4OKFlwA3L8VcjOt8TurA==,game 3,uk,false,29,2022-07-01,active,19.98,29.16
sCKPcG1GIuOo593nRuu1Cw==,game 3,uk,false,25,2022-07-01,churn,0,61.11
ShEJVi+TtuQlvdw2uetd/Q==,game 3,uk,false,22,2022-07-01,churn,0,32.13
sQqTFx1o31w2foAIr2LKNw==,game 3,uk,false,32,2022-07-01,inactive,0,0
sthXYk64G/Zkc+7xA3xUbw==,game 2,uk,false,21,2022-07-01,inactive,0,0
SwiAKdzn0b+A4XegM5x0Hw==,game 3,uk,false,16,2022-07-01,inactive,0,0
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,uk,true,19,2022-07-01,new,26.79,0
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,ru,false,25,2022-07-01,churn,0,63.45
TamEW7rhOwxDSDgAWZHDnQ==,game 3,uk,false,23,2022-07-01,inactive,0,0
tBFTAZra3r5TkHhDubnYyg==,game 3,uk,false,19,2022-07-01,inactive,0,0
to3TWHIKMGoINAlfTdWn+w==,game 3,uk,false,28,2022-07-01,active,15.87,35.34
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,uk,false,20,2022-07-01,inactive,0,0
T+RA0/fgzbUBLF89D4AEDA==,game 3,ru,false,23,2022-07-01,active,65.79,31.44
tUlbh1G7KYRxmBaQk4RPIw==,game 3,uk,false,34,2022-07-01,inactive,0,0
TVMqvnxKnEuD9k1v8+cI1g==,game 3,uk,false,28,2022-07-01,inactive,0,0
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,ru,false,20,2022-07-01,churn,0,14.07
UdsILd3VPsla6C2r+wytbA==,game 3,uk,false,31,2022-07-01,inactive,0,0
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,ru,false,17,2022-07-01,active,41.01,55.23
UFVjte0RzYKTngAiVvjqPQ==,game 3,uk,false,17,2022-07-01,inactive,0,0
UIYPIs8zzm4uX6+FZvTqNw==,game 3,ru,false,19,2022-07-01,inactive,0,0
UNcp1RmIObUiGNqLDHjNVw==,game 3,uk,false,16,2022-07-01,inactive,0,0
unoAVprNoepzjDQwQzWj6A==,game 3,uk,false,15,2022-07-01,inactive,0,0
URpBYMANMt6h5bDmQtNfwg==,game 3,uk,false,17,2022-07-01,inactive,0,0
urYfKANRgMuaQO9lQnBgnQ==,game 3,uk,false,31,2022-07-01,active,22.35,13.26
+uszcWROLhovU7doCmFOiQ==,game 2,uk,false,18,2022-07-01,inactive,0,0
UuQtA3rK0dpF7TttUoIAyg==,game 3,uk,false,19,2022-07-01,inactive,0,0
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,uk,false,26,2022-07-01,inactive,0,0
UYHkNfMIVuVaH82KijZH3Q==,game 3,uk,false,19,2022-07-01,inactive,0,0
V1hFT6jms7MK4yi6EFdt6A==,game 3,uk,true,18,2022-07-01,inactive,0,0
V7J42heW8l19wiBJ8UpRyw==,game 3,ru,false,25,2022-07-01,active,67.56,31.95
v9uJC6CIm0KR00+LpWQUBg==,game 3,uk,false,18,2022-07-01,active,94.50,30.87
va4krMfpHwzELV/AUI7WHQ==,game 3,uk,false,20,2022-07-01,inactive,0,0
VAduzk1Og0uicXfMLD3VbQ==,game 3,uk,false,25,2022-07-01,inactive,0,0
Veep00i4vvZbTAVD6GMoiA==,game 3,uk,false,38,2022-07-01,active,31.26,36.78
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,false,24,2022-07-01,inactive,0,0
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,uk,false,18,2022-07-01,new,21.81,0
VsqfOK9/JhBXzScG5Ybudg==,game 3,uk,false,35,2022-07-01,inactive,0,0
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,ru,false,25,2022-07-01,inactive,0,0
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,uk,false,25,2022-07-01,inactive,0,0
VzxrkGURuahRUx/43mjAFQ==,game 3,uk,false,37,2022-07-01,new,17.16,0
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,uk,false,16,2022-07-01,active,96.51,55.02
WAdVK2sJHdBL0bCFyVa0ww==,game 3,uk,false,14,2022-07-01,inactive,0,0
wA+Rd++M6EKUppqQeb+pTw==,game 3,uk,false,20,2022-07-01,inactive,0,0
WDsSR+yQGqoMMBfCxqkZlw==,game 3,uk,false,24,2022-07-01,active,109.26,91.05
wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,false,17,2022-07-01,active,76.92,204.48
WHwqHTWZHdOrSBFh/vackQ==,game 3,uk,false,18,2022-07-01,inactive,0,0
Wi8qtp9drPDZD0laCPi2Ng==,game 3,uk,false,26,2022-07-01,churn,0,14.04
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,ru,false,20,2022-07-01,active,35.22,13.08
WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,false,23,2022-07-01,new,14.04,0
wRHnn4opzbqIBjFFNpBJtw==,game 3,uk,false,29,2022-07-01,new,12.99,0
WRx4ye0bvLc4925ketwxzQ==,game 3,uk,false,14,2022-07-01,inactive,0,0
WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,false,26,2022-07-01,active,33.75,14.7
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,uk,false,23,2022-07-01,inactive,0,0
XD0CalOV926o6zGoOAKfVA==,game 3,uk,true,14,2022-07-01,inactive,0,0
XE2e8BsmBo72HxABlJmsRw==,game 3,uk,false,20,2022-07-01,inactive,0,0
xiXTXOEbWU+HnGOUmgc9/w==,game 3,uk,false,20,2022-07-01,active,45.75,15.06
xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,true,21,2022-07-01,active,56.34,35.88
+XPKfmhBmI2NdGQ96Iaysg==,game 3,uk,false,38,2022-07-01,new,31.14,0
XqdSNtx2TLDI6FMex45KTw==,game 3,uk,false,33,2022-07-01,inactive,0,0
xSi5UajdkNHXppWOTm6g8w==,game 3,uk,false,20,2022-07-01,new,39.21,0
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,ru,false,24,2022-07-01,active,107.31,67.71
xU11jJIA4UIYu7pmqJ4kvg==,game 3,uk,false,25,2022-07-01,new,27.06,0
xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,false,22,2022-07-01,back,15.87,0
xxq2c4woAI3bLul1xOzwtQ==,game 3,uk,false,23,2022-07-01,inactive,0,0
xZMY1f3dijkAd2lWkkI4Ow==,game 3,uk,true,21,2022-07-01,inactive,0,0
YC2fZQTQXV2UR1/WHDrVqw==,game 3,uk,false,14,2022-07-01,inactive,0,0
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,uk,false,16,2022-07-01,inactive,0,0
yH7KH2AG/PGgQiNV7uTTGg==,game 3,ru,false,19,2022-07-01,inactive,0,0
Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,uk,false,28,2022-07-01,new,14.64,0
ymEApWLjh3I9oLJnWIBHFA==,game 3,uk,false,19,2022-07-01,inactive,0,0
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,uk,false,15,2022-07-01,active,63.63,41.13
ytNOQh7e6qNGQNC0T3RBxw==,game 3,ru,true,26,2022-07-01,new,14.13,0
yZ1P1v1eYIbyD5wRy0chGw==,game 3,uk,false,33,2022-07-01,inactive,0,0
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,uk,false,30,2022-07-01,active,25.20,14.43
ZeMBdi9hmR0vUv+lyZiypQ==,game 3,uk,false,22,2022-07-01,inactive,0,0
zeu++qOqokuGcT0ghN97bQ==,game 3,ru,false,34,2022-07-01,inactive,0,0
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,uk,false,25,2022-07-01,active,21.63,14.55
ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,false,17,2022-07-01,active,18.75,68.58
ZmnZeh2zth0OyQaAzd6eTA==,game 3,uk,false,41,2022-07-01,inactive,0,0
zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,false,15,2022-07-01,back,70.89,0
zPcHw1fZkSGh7nJeVe2QYw==,game 3,ru,true,14,2022-07-01,inactive,0,0
zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,false,24,2022-07-01,active,14.4,25.56
ztW05pPmN1YloSEDlJoJ3g==,game 3,uk,false,20,2022-07-01,inactive,0,0
ZU1vF9G4TjB+iEZ001MU3g==,game 3,ru,false,29,2022-07-01,active,22.2,17.22
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,uk,false,22,2022-07-01,active,71.58,71.97
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,false,34,2022-08-01,active,18.9,25.23
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,false,31,2022-08-01,active,40.83,52.77
"0afix9qVNfU3GJY1n0QGkw==",game 3,uk,false,25,2022-08-01,inactive,0,0
"0dJXy70SFjxVR6YgOPZzMQ==",game 3,uk,false,27,2022-08-01,inactive,0,0
"14RMzQMoG017OLkaDBFjng==",game 3,uk,false,36,2022-08-01,churn,0,14.43
"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,false,23,2022-08-01,new,89.04,0
"1dvc3uv3gFy83YY5oJeFkQ==",game 3,uk,false,17,2022-08-01,new,45.93,0
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,ru,false,25,2022-08-01,active,21.18,16.29
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,uk,false,22,2022-08-01,inactive,0,0
"1tIsLi6U0zW1RIuaViNanA==",game 3,uk,false,20,2022-08-01,inactive,0,0
"29qvbD06oXdmg5G7X/Wigw==",game 3,uk,false,17,2022-08-01,inactive,0,0
"2be8IOVjt9pzDDEVqZwIKQ==",game 3,ru,false,25,2022-08-01,inactive,0,0
"2FYEYdoJMUOtbJ6TruruWA==",game 3,ru,false,20,2022-08-01,active,14.19,24.84
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,ru,false,18,2022-08-01,inactive,0,0
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,uk,false,16,2022-08-01,new,50.04,0
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,false,23,2022-08-01,churn,0,38.10
"3iITAz/ADjFv3PDTgTjxSg==",game 3,ru,false,16,2022-08-01,active,97.08,50.58
"3KHhqZr7/1n2+bTP13WuXA==",game 3,uk,false,16,2022-08-01,back,20.19,0
"3KSfEl7FcP/+5FSUNXs5Aw==",game 3,ru,false,28,2022-08-01,inactive,0,0
"3OXz+Ar2gN+zfGLZTRCVMQ==",game 3,uk,false,16,2022-08-01,inactive,0,0
"3rCdNEPkh3vwmYB0BVadEw==",game 3,ru,false,27,2022-08-01,active,17.34,21.87
"3TfpxDVNF0T+g4S60EOCBw==",game 3,uk,false,28,2022-08-01,inactive,0,0
"3v8rT35Ra6ui/zatnMoTIw==",game 3,uk,false,28,2022-08-01,inactive,0,0
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,uk,true,21,2022-08-01,active,17.16,15.78
"3Xuq0acIoGEgw19qflIoog==",game 3,uk,false,25,2022-08-01,active,19.86,41.73
"4b7l8C489HEJirtoe7xtFg==",game 3,uk,true,20,2022-08-01,active,16.56,89.28
"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,false,20,2022-08-01,active,47.91,40.71
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,uk,true,18,2022-08-01,inactive,0,0
"4oH5e29koOH9zNYW8Kwcsg==",game 3,uk,false,28,2022-08-01,active,12.51,18.06
"4pssft0TgDfiQexjbe25lw==",game 3,ru,false,26,2022-08-01,active,59.40,14.43
"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,ru,false,21,2022-08-01,inactive,0,0
"5a/eDajN+4bJdigfI5TWoQ==",game 3,ru,false,17,2022-08-01,churn,0,12.87
"5fGaUgWk82R8c6U6A5d9pg==",game 3,uk,false,31,2022-08-01,inactive,0,0
"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,ru,false,27,2022-08-01,new,47.13,0
"6NexxpTuLaFmuoksJ0l8rg==",game 3,uk,false,24,2022-08-01,inactive,0,0
"6We7zBO7mVbNxGEl/xPKVg==",game 3,uk,false,19,2022-08-01,active,21.87,118.83
/70HXakPPmIGA9K58CIOug==,game 3,uk,false,18,2022-08-01,inactive,0,0
"72brUr/DKItStlTen5pHYg==",game 3,uk,false,24,2022-08-01,active,30.63,37.11
"75lEf3nSWLSf6GncqhR9gQ==",game 3,ru,false,22,2022-08-01,churn,0,49.23
"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,false,20,2022-08-01,active,76.29,21.48
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,false,15,2022-08-01,active,32.94,61.41
"7Em69vKH6zh6HgArCzG0+w==",game 3,ru,false,17,2022-08-01,inactive,0,0
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,ru,false,23,2022-08-01,back,48.18,0
"7ew71UmoMb73L41PM/YL/w==",game 3,uk,false,17,2022-08-01,active,40.74,40.23
"7GCGwypiXsxGxetp6/KmnA==",game 3,uk,false,31,2022-08-01,new,30.21,0
"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,false,32,2022-08-01,active,104.70,89.04
"7iS0Md8Z5SFpqNAYOVcs4w==",game 3,uk,false,18,2022-08-01,inactive,0,0
"7L4SKPGMd33lnSOq6PWyYg==",game 3,uk,false,30,2022-08-01,inactive,0,0
"7luG+f1d+Ri4AjeMbFR1Xw==",game 3,uk,false,29,2022-08-01,inactive,0,0
"7RkS5ikrXwWByJobMXv2sA==",game 3,ru,false,21,2022-08-01,inactive,0,0
"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,false,22,2022-08-01,active,55.56,82.32
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,false,21,2022-08-01,active,82.08,31.59
"7YaJfLI3RPGUEN2esrQxsQ==",game 3,ru,false,15,2022-08-01,inactive,0,0
"7zai/c69uF/NhB95HgKuYw==",game 3,uk,false,16,2022-08-01,active,75.15,62.25
"7zbxKst2yi3pfdVI8iEChw==",game 3,ru,false,15,2022-08-01,back,18.3,0
"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,false,19,2022-08-01,active,158.76,86.94
"8TTRdxncZg7Nl0tvfwsZng==",game 3,uk,false,30,2022-08-01,inactive,0,0
"99X4aLWWjAIgmlXjrXQIgg==",game 3,ru,false,22,2022-08-01,inactive,0,0
"9I0ppB2UxsJPIO8BpHQfEw==",game 3,uk,false,26,2022-08-01,inactive,0,0
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,false,24,2022-08-01,active,46.29,120.75
"9U26VpwYC1aliSUokeNK6A==",game 3,uk,false,34,2022-08-01,inactive,0,0
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,false,24,2022-08-01,active,15.21,64.44
A6QTeGOKjaGkGkRCFqNybw==,game 3,ru,false,33,2022-08-01,new,43.86,0
A8lK1Lccnv65sGqBkfP2iw==,game 3,uk,false,15,2022-08-01,inactive,0,0
ABuPH1LovAomZwU+2iw0Lw==,game 3,uk,false,18,2022-08-01,new,51.00,0
an5Xsrpir8vvhTb50gnppQ==,game 3,uk,false,43,2022-08-01,inactive,0,0
An7gG7hfETivAjfokQv3Ww==,game 3,uk,false,23,2022-08-01,active,90.99,45.03
AN9at3LlvDamqXq8dvHD4w==,game 3,ru,false,24,2022-08-01,active,43.23,13.71
/ANyXfGUGtUS/bPw0/nW/w==,game 3,uk,false,28,2022-08-01,inactive,0,0
aQDvOXzsDAJWi3Y47ptRPg==,game 3,ru,false,20,2022-08-01,inactive,0,0
aujnuJ9eBYK+yGF15TtUkw==,game 2,en,false,35,2022-08-01,inactive,0,0
AuJNw7SH8b7lM4j46bNr8A==,game 3,en,false,28,2022-08-01,inactive,0,0
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,ru,false,16,2022-08-01,inactive,0,0
b3TBQFxyCxxypmPajF+jXw==,game 3,uk,true,15,2022-08-01,inactive,0,0
B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,false,23,2022-08-01,active,64.80,20.79
B4tGKx0IrkPGAUEnO6mMNA==,game 3,uk,false,19,2022-08-01,inactive,0,0
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,false,17,2022-08-01,active,73.38,15.21
B7ziVc7jLVg/+snNIp3hLQ==,game 3,uk,false,19,2022-08-01,churn,0,13.71
b85g/xLxpBpMH/joxym4fA==,game 3,uk,false,28,2022-08-01,inactive,0,0
B8zuTsAC2iJ98u2nlv/fUw==,game 3,uk,true,21,2022-08-01,inactive,0,0
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,ru,false,17,2022-08-01,inactive,0,0
bBOj8UKjraXzMIPrGBdCrQ==,game 3,uk,false,28,2022-08-01,new,27.60,0
Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,true,18,2022-08-01,active,73.38,106.59
BDvlXttM/hbupcLic+5ZWg==,game 3,uk,false,29,2022-08-01,back,13.59,0
BE42Fj9cBAbbch80IpA8Dw==,game 3,uk,false,30,2022-08-01,inactive,0,0
bF11PeUgiQ6ebhHTaDNDJA==,game 3,ru,false,33,2022-08-01,inactive,0,0
BH4aptg763J0WNnw0OS9hw==,game 3,ru,false,18,2022-08-01,churn,0,15.21
BJlqmsfEshc/QjsD7VgEjg==,game 3,ru,false,18,2022-08-01,inactive,0,0
BLnx9pj0y+SVkckLR/01qw==,game 3,uk,false,25,2022-08-01,inactive,0,0
BOcGlFXXESDUbttxDzQIQw==,game 3,uk,false,32,2022-08-01,new,88.29,0
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,true,14,2022-08-01,active,35.79,12.9
bZDMuXKM3RFajmZa/yIpsw==,game 3,uk,false,23,2022-08-01,inactive,0,0
c5qsNfxhW80Ws3aBXDa1nA==,game 3,uk,false,18,2022-08-01,new,15.78,0
C6w5XTf8lIfc+VFmC7/bVw==,game 3,uk,false,40,2022-08-01,churn,0,14.25
Cabfx2Uhcg6oOXYHLUa+rg==,game 3,uk,true,15,2022-08-01,inactive,0,0
CCwTMcGtpirFFuqzSeTyaQ==,game 3,uk,false,18,2022-08-01,inactive,0,0
cDaRA0l0GtU4VtTO/DSe1g==,game 3,uk,false,21,2022-08-01,inactive,0,0
cf1ykPUohKTUjtI6cAMhVw==,game 2,ru,true,21,2022-08-01,inactive,0,0
cf5XFmP0Lfqw6irFBYfWwQ==,game 3,uk,false,19,2022-08-01,inactive,0,0
CfgvA7ntuRJL/qdscwgMVw==,game 3,ru,false,24,2022-08-01,inactive,0,0
cjAwQwy//1xm2O5pNRveqw==,game 3,ru,false,22,2022-08-01,inactive,0,0
cOCixiBbcAHemYgbNdoTcw==,game 3,uk,false,20,2022-08-01,churn,0,68.04
cp2QvW7HEEyNYKZRQ+RvyA==,game 3,uk,false,14,2022-08-01,inactive,0,0
crKNTIblJ0113SKEtSJQHw==,game 3,uk,false,16,2022-08-01,active,40.47,107.25
cv6g2/jSkR+FwO58WY85DQ==,game 3,uk,false,20,2022-08-01,new,55.47,0
D0sawvsyqnyUMXNy+aXo7Q==,game 3,uk,false,19,2022-08-01,inactive,0,0
d7kiN4CYGndV2/L4yQeZ4g==,game 3,ru,false,19,2022-08-01,new,42.60,0
D9Bdgp+w/syZMU61LudzFQ==,game 3,uk,false,19,2022-08-01,new,16.41,0
dAiAPbpgrBYKg4Rn7nbu4g==,game 3,uk,false,34,2022-08-01,inactive,0,0
DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,false,15,2022-08-01,active,48.21,53.31
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,false,21,2022-08-01,active,46.71,100.83
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,uk,false,32,2022-08-01,new,29.49,0
DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,false,23,2022-08-01,back,58.92,0
dp8g3Zsy2hCfov8GumRuWg==,game 3,ru,false,19,2022-08-01,inactive,0,0
dpfu6t8G4blqMn55KM8bSg==,game 3,uk,false,16,2022-08-01,active,92.13,12.03
dQAFHVkiiCKfawYALbHZeA==,game 3,uk,false,26,2022-08-01,active,14.64,16.38
DqezK7HAqZ+GovyRuzxD1A==,game 3,uk,false,23,2022-08-01,churn,0,120.51
dSGXNzIxO3joRVr1Eem+WQ==,game 3,uk,false,29,2022-08-01,inactive,0,0
dUXVADLWvf2uvh+Q6TNrMw==,game 3,ru,false,19,2022-08-01,churn,0,12.15
dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,false,25,2022-08-01,new,41.31,0
dxXTsxsoGNYPn+1rVBAUww==,game 3,uk,false,33,2022-08-01,new,13.98,0
e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25,2022-08-01,active,78.39,148.98
e6LTrwXMl/v1epsRPDa9Fg==,game 2,uk,false,30,2022-08-01,inactive,0,0
eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,false,18,2022-08-01,active,40.14,31.86
Ej00UDBb0OBlQliAnSIp+g==,game 3,uk,false,15,2022-08-01,inactive,0,0
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,uk,false,19,2022-08-01,active,61.95,22.5
eoqO46DzxSrKA2rredUNyQ==,game 3,uk,false,24,2022-08-01,active,43.71,60.72
EPRgsEIjWdzmRbzsHZ48zg==,game 3,uk,false,25,2022-08-01,inactive,0,0
er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,false,21,2022-08-01,active,65.52,39.87
F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,true,20,2022-08-01,active,37.23,33.24
